url,id,title,release_year,genre,description,directed_by,cast,cast,cast,cast,runtime,rate,votes,,,,,,,,
https://m.media-amazon.com/images/G/01/imdb/images/nopicture/large/film-184890147._CB469860316_.png,706,March of the Movies,1933,History,"A two-reel short from Alliance (produced in England and not the USA as some sources indicate)covering the history of ""moving pictures"" from 1848 to the (then) present, and even going into ...                 »",J. Stuart Blackton,Kent Stevenson,Marian Constance Blackton,Violet Virginia Blackton,Marjorie Bonner,55 min,7.4,22,Removed from Watchlist,Undo,"https://www.imdb.com/search/keyword?keywords=hollywood&sort=moviemeter,asc&mode=detail&page=15&ref_=kw_nxt#",https://www.imdb.com/title/tt0304729/?ref_=kw_li_i,,,,
https://m.media-amazon.com/images/G/01/imdb/images/nopicture/large/film-184890147._CB469860316_.png,707,Soap Girl,2002,"Drama, Romance","A young Asian girl applies for a job at a massage parlor and is dragged into the seedy world of Hollywood's red light district, where she falls in love with a virgin poet.",Young Man Kang,Kaycee,Luciano Saber,Gina Hiraizumi,Tomiko Lee,90 min,4.5,74,Removed from Watchlist,Undo,"https://www.imdb.com/search/keyword?keywords=hollywood&sort=moviemeter,asc&mode=detail&page=15&ref_=kw_nxt#",https://www.imdb.com/title/tt3220816/?ref_=kw_li_i,,,,
https://m.media-amazon.com/images/G/01/imdb/images/nopicture/large/film-184890147._CB469860316_.png,708,New Hollywood,2018,Reality-TV,"A group of talented European actors fly to US for a film shooting. Unfortunately once they get there, the producers cant get a deal with the TV station. The cast must figure out how to survive in Hollywood.",,,,,,30 min,,,Removed from Watchlist,Undo,"https://www.imdb.com/search/keyword?keywords=hollywood&sort=moviemeter,asc&mode=detail&page=15&ref_=kw_nxt#",https://www.imdb.com/title/tt0295681/?ref_=kw_li_i,,,,
https://m.media-amazon.com/images/G/01/imdb/images/nopicture/large/film-184890147._CB469860316_.png,709,Wanderlove,1970,Drama,"Sleazy story of Hollywood corruption denotes an aspiring young starlet learning the hard way that the bumpy road to stardom is paved with demoralization, deceit, disappointment.",Fletcher Fist,Jamie Michaels,Fletcher Fist,Norman Cole,Gerrie Grant,95 min,,,Removed from Watchlist,Undo,"https://www.imdb.com/search/keyword?keywords=hollywood&sort=moviemeter,asc&mode=detail&page=15&ref_=kw_nxt#",https://www.imdb.com/title/tt1256623/?ref_=kw_li_i,,,,
https://m.media-amazon.com/images/G/01/imdb/images/nopicture/large/film-184890147._CB469860316_.png,710,Il falso bugiardo,2008,"Biography, History","Based upon Vincenzoni's biography, ""Pane e cinema"", the documentary traces the story of the screen play writer who invented many stories that became blockbusters throughout the world.",Claudio Costa,Luciano Vincenzoni,Nicola Badalucco,Gianni Bulgari,Giorgio Capitani,78 min,8.2,16,Removed from Watchlist,Undo,"https://www.imdb.com/search/keyword?keywords=hollywood&sort=moviemeter,asc&mode=detail&page=15&ref_=kw_nxt#",https://www.imdb.com/title/tt0032249/?ref_=kw_li_i,,,,
https://m.media-amazon.com/images/G/01/imdb/images/nopicture/large/film-184890147._CB469860316_.png,711,The Big Premiere,1940,"Family, Comedy, Short","It is a premiere night at the Fox Carthay Circle theater, and the Our Gang show up to observe the festivities. But after the Gang causes a disruption, the police send them scurrying home. ...                 »",Edward L. Cahn,Robert Blake,Darla Hood,George 'Spanky' McFarland,Carl 'Alfalfa' Switzer,11 min,6,63,Removed from Watchlist,Undo,"https://www.imdb.com/search/keyword?keywords=hollywood&sort=moviemeter,asc&mode=detail&page=15&ref_=kw_nxt#",https://www.imdb.com/title/tt4708328/?ref_=kw_li_i,,,,
https://m.media-amazon.com/images/G/01/imdb/images/nopicture/large/film-184890147._CB469860316_.png,712,G-d in Hollywood,2014,Talk-Show,A talk show with religious and entertainment professionals about the moral responsibilities of the entertainment industry on today's youth.,Todd Coconato,Brenda Epperson,Deborah Smith Pegues,Anthony W. Preston,,,,,Removed from Watchlist,Undo,"https://www.imdb.com/search/keyword?keywords=hollywood&sort=moviemeter,asc&mode=detail&page=15&ref_=kw_nxt#",https://www.imdb.com/title/tt0023644/?ref_=kw_li_i,,,,
https://m.media-amazon.com/images/G/01/imdb/images/nopicture/large/film-184890147._CB469860316_.png,713,The Unwritten Law,1932,"Crime, Mystery, Romance","A film producer is found murdered on a ship, and among the suspects are a young woman whose mother was mistreated by him and his recently fired electrician.",Christy Cabanne,Wilfred Lucas,Greta Nissen,Richard 'Skeets' Gallagher,Mary Brian,66 min,,,Removed from Watchlist,Undo,"https://www.imdb.com/search/keyword?keywords=hollywood&sort=moviemeter,asc&mode=detail&page=15&ref_=kw_nxt#",https://www.imdb.com/title/tt7770184/?ref_=kw_li_i,,,,
https://m.media-amazon.com/images/G/01/imdb/images/nopicture/large/film-184890147._CB469860316_.png,714,"Lana Turner, l'indétrônable",2016,Documentary,"Lana Turner was one of Hollywood's most famous actresses. With the blurring between her real life and the parts she played on the screen, she was the best actress of Hollywood's melodramas both in town as on the sound stage.",Jean-Frédéric Thibault,Lana Turner,Cheryl Crane,Jeanine Basinger,Bill Duke,55 min,,,Removed from Watchlist,Undo,"https://www.imdb.com/search/keyword?keywords=hollywood&sort=moviemeter,asc&mode=detail&page=15&ref_=kw_nxt#",https://www.imdb.com/title/tt1358777/?ref_=kw_li_i,,,,
https://m.media-amazon.com/images/G/01/imdb/images/nopicture/large/film-184890147._CB469860316_.png,715,According to Dom,2009,"Documentary, Short, Family","This is Life according to comic actor, Dom DeLuise. We share some rare but casual moments with his friends, like Burt Reynolds, Jeffrey Ross, Dick Van Patten, Charles Durning, David DeLuise...                 »",Deren Abram,Carol Arthur,Lloyd Battista,Ruth Buzzi,David DeLuise,40 min,7,6,Removed from Watchlist,Undo,"https://www.imdb.com/search/keyword?keywords=hollywood&sort=moviemeter,asc&mode=detail&page=15&ref_=kw_nxt#",https://www.imdb.com/title/tt0281321/?ref_=kw_li_i,,,,
https://m.media-amazon.com/images/G/01/imdb/images/nopicture/large/film-184890147._CB469860316_.png,716,Rock n' Roll Cops,2002,"Crime, Thriller","Hollywood P.D. Undercover is the story of Hard-Boiled undercover police officers on the mean-streets of Los Angeles, California.",Scott Shaw,Scott Shaw,Richard Magram,Kenneth H. Kim,Danielle James,59 min,8,37,Removed from Watchlist,Undo,"https://www.imdb.com/search/keyword?keywords=hollywood&sort=moviemeter,asc&mode=detail&page=15&ref_=kw_nxt#",https://www.imdb.com/title/tt0043437/?ref_=kw_li_i,,,,
https://m.media-amazon.com/images/G/01/imdb/images/nopicture/large/film-184890147._CB469860316_.png,717,Cuban Fireball,1951,"Comedy, Musical, Romance","Estelita is an entertainer in a Cuban cigar-factory and gets into trouble for mimicking her employer, but is fawned over after she inherits $20,000,000. On her way to Los Angelese to ...                 »",William Beaudine,Estelita Rodriguez,Warren Douglas,Mimi Aguglia,Leon Belasco,78 min,7.6,7,Removed from Watchlist,Undo,"https://www.imdb.com/search/keyword?keywords=hollywood&sort=moviemeter,asc&mode=detail&page=15&ref_=kw_nxt#",https://www.imdb.com/title/tt0298996/?ref_=kw_li_i,,,,
https://m.media-amazon.com/images/G/01/imdb/images/nopicture/large/film-184890147._CB469860316_.png,718,The Legend of Rudolph Valentino,1961,"Documentary, Biography","A documentary of Hollywood's first great Latin Lover, the contradictions in his personal life, and his premature death.",Graeme Ferguson,Saul J. Turell,Jean Acker,Gilbert M. 'Broncho Billy' Anderson,Agnes Ayres,75 min,7,22,Removed from Watchlist,Undo,"https://www.imdb.com/search/keyword?keywords=hollywood&sort=moviemeter,asc&mode=detail&page=15&ref_=kw_nxt#",https://www.imdb.com/title/tt1503193/?ref_=kw_li_i,,,,
https://m.media-amazon.com/images/G/01/imdb/images/nopicture/large/film-184890147._CB469860316_.png,719,WCW SuperBrawl III,1993,"Action, Sport",,Craig Leathers,Steve Austin,Marcus Bagwell,Wendy Barlow,Chris Benoit,180 min,6.7,25,Removed from Watchlist,Undo,"https://www.imdb.com/search/keyword?keywords=hollywood&sort=moviemeter,asc&mode=detail&page=15&ref_=kw_nxt#",https://www.imdb.com/title/tt2955668/?ref_=kw_li_i,,,,
https://m.media-amazon.com/images/G/01/imdb/images/nopicture/large/film-184890147._CB469860316_.png,720,Character Actors,2013,"Short, Comedy",The realities of Hollywood set in as two aspiring actresses enjoy a day at the beach.,Kira Spencer Cook,Kira Spencer Cook,Sofiya Alexandra,Alex Blagg,Philip Eastman,3 min,,,Removed from Watchlist,Undo,"https://www.imdb.com/search/keyword?keywords=hollywood&sort=moviemeter,asc&mode=detail&page=15&ref_=kw_nxt#",https://www.imdb.com/title/tt3854548/?ref_=kw_li_i,,,,
https://m.media-amazon.com/images/G/01/imdb/images/nopicture/large/film-184890147._CB469860316_.png,721,Pencils Down! The 100 Days of the Writers Guild Strike,2014,"Documentary, History, News",The story of the Writers Guild of America strike of 2007-08 that pitted Hollywood's writers against the major studios.,Brian S. Kalata,Miranda Banks,Christopher Barrett,Justine Bateman,Kai Bowe,86 min,8.7,20,Removed from Watchlist,Undo,"https://www.imdb.com/search/keyword?keywords=hollywood&sort=moviemeter,asc&mode=detail&page=15&ref_=kw_nxt#",https://www.imdb.com/title/tt2016343/?ref_=kw_li_i,,,,
https://m.media-amazon.com/images/G/01/imdb/images/nopicture/large/film-184890147._CB469860316_.png,722,White Dwarf,2011,"Short, Drama, Horror",A neglected movie star is trying to make a comeback but strange and frightening visions begin to haunt her.,Billy Moon,Jessica Graves,Sarah Heath,David Stanbra,Bella Tatarian,12 min,,,Removed from Watchlist,Undo,"https://www.imdb.com/search/keyword?keywords=hollywood&sort=moviemeter,asc&mode=detail&page=15&ref_=kw_nxt#",https://www.imdb.com/title/tt0151427/?ref_=kw_li_i,,,,
https://m.media-amazon.com/images/G/01/imdb/images/nopicture/large/film-184890147._CB469860316_.png,723,The Mad Hatter,1947,"Family, Animation, Short",Woody is offered a movie role providing he arrives at the studio at 9:00 a.m. and *must* wear a top hat. His sole hat is eaten by moths so he goes to Wally Walrus' hat store to purchase a ...                 »,Dick Lundy,Mel Blanc,Ben Hardaway,Jack Mather,,7 min,6.5,64,Removed from Watchlist,Undo,"https://www.imdb.com/search/keyword?keywords=hollywood&sort=moviemeter,asc&mode=detail&page=15&ref_=kw_nxt#",https://www.imdb.com/title/tt1927043/?ref_=kw_li_i,,,,
https://m.media-amazon.com/images/G/01/imdb/images/nopicture/large/film-184890147._CB469860316_.png,724,God's Girl,,Comedy,"When God presents Nick Chandler, a struggling, middle-aged screenwriter, with an offer he can't refuse, hilarity ensues. How would Nick like to put his name on God's Girl, an original, ...                 »",Ken Berris,,,,,114 min,,,Removed from Watchlist,Undo,"https://www.imdb.com/search/keyword?keywords=hollywood&sort=moviemeter,asc&mode=detail&page=15&ref_=kw_nxt#",https://www.imdb.com/title/tt1277152/?ref_=kw_li_i,,,,
https://m.media-amazon.com/images/G/01/imdb/images/nopicture/large/film-184890147._CB469860316_.png,725,Vampire Black: Trail of the Dead,2008,Horror,A Country Western Musician turned Vampire Hunter. A Pimp turned Psycho Killer. A Beautiful Street Walker turned Blood Sucker. Vampire Black: Trail of the Dead takes a new look at the characters first presented in Scott Shaw's Vampire Noir.,Scott Shaw,Scott Shaw,Kevin Thompson,Marciya K. Lau,Sedreana Saldana,82 min,6.2,5,Removed from Watchlist,Undo,"https://www.imdb.com/search/keyword?keywords=hollywood&sort=moviemeter,asc&mode=detail&page=15&ref_=kw_nxt#",https://www.imdb.com/title/tt0100756/?ref_=kw_li_i,,,,
https://m.media-amazon.com/images/G/01/imdb/images/nopicture/large/film-184890147._CB469860316_.png,726,Tax Season,1989,Comedy,,Tom Law,Beano,Fritz Bronner,Debi Fares,Jorge Gil,93 min,2.6,19,Removed from Watchlist,Undo,"https://www.imdb.com/search/keyword?keywords=hollywood&sort=moviemeter,asc&mode=detail&page=15&ref_=kw_nxt#",https://www.imdb.com/title/tt1371650/?ref_=kw_li_i,,,,
https://m.media-amazon.com/images/G/01/imdb/images/nopicture/large/film-184890147._CB469860316_.png,727,WWE: The History of the Intercontinental Championship,2008,Action,,Kevin Dunn,Kurt Angle,Steve Austin,Barrymore Barlow,Shelton Benjamin,,6.8,28,Removed from Watchlist,Undo,"https://www.imdb.com/search/keyword?keywords=hollywood&sort=moviemeter,asc&mode=detail&page=15&ref_=kw_nxt#",https://www.imdb.com/title/tt1287338/?ref_=kw_li_i,,,,
https://m.media-amazon.com/images/G/01/imdb/images/nopicture/large/film-184890147._CB469860316_.png,728,Into the Pit: The Shocking Story of Deadpit.com,2009,Documentary,,Kelly Marcott,Wes Vance,Aaron T. Frye,Tiffany Apan,Uwe Boll,95 min,7.1,54,Removed from Watchlist,Undo,"https://www.imdb.com/search/keyword?keywords=hollywood&sort=moviemeter,asc&mode=detail&page=15&ref_=kw_nxt#",https://www.imdb.com/title/tt2807912/?ref_=kw_li_i,,,,
https://m.media-amazon.com/images/G/01/imdb/images/nopicture/large/film-184890147._CB469860316_.png,729,Take 6,2013,Comedy,"A show business manager just signed one of the biggest Hollywood movie stars under his agency, from that moment his life becomes a roller-coaster. His high maintenance wife doesn't help in making his life easier.",Maximilian Law,Devon Libran,Caroline LeDuc,Tasha Smith,,,,,Removed from Watchlist,Undo,"https://www.imdb.com/search/keyword?keywords=hollywood&sort=moviemeter,asc&mode=detail&page=15&ref_=kw_nxt#",https://www.imdb.com/title/tt0182222/?ref_=kw_li_i,,,,
https://m.media-amazon.com/images/G/01/imdb/images/nopicture/large/film-184890147._CB469860316_.png,730,"Hero, Lover, Fool",1996,Drama,A beautiful woman flees L.A. to escape her crazed movie-star boyfriend and gets help from a young filmmaker on his way to Hollywood.,Joe Ritter,Jon Jacobs,Fatos Silan,Michael Kastenbaum,Brian Donovan,,6.2,22,Removed from Watchlist,Undo,"https://www.imdb.com/search/keyword?keywords=hollywood&sort=moviemeter,asc&mode=detail&page=15&ref_=kw_nxt#",https://www.imdb.com/title/tt0402291/?ref_=kw_li_i,,,,
https://m.media-amazon.com/images/G/01/imdb/images/nopicture/large/film-184890147._CB469860316_.png,731,An Irish Vampire in Hollywood,2007,"Fantasy, Horror",An Irish vampire goes to Hollywood and kidnaps an artist's twin.,Pegarty Long,Ken Baker,Morgan-Ray Borck,Conor Coghlan,Mary Coghlan,90 min,7,50,Removed from Watchlist,Undo,"https://www.imdb.com/search/keyword?keywords=hollywood&sort=moviemeter,asc&mode=detail&page=15&ref_=kw_nxt#",https://www.imdb.com/title/tt4388928/?ref_=kw_li_i,,,,
https://m.media-amazon.com/images/G/01/imdb/images/nopicture/large/film-184890147._CB469860316_.png,732,When It Rains,2015,"Comedy, Drama","""When it rains..."" 16:53 min work-in-progress nominated for best short at the Chelsea Intermational Film Festival in New York City October 18, 2015. Two weeks in Hollywood during a rain ...                 »",Migdia Skarsgård Chinea,Josie Martineaux,Carlo Mendez,Guillermo Jorge,Jane Santos,90 min,,,Removed from Watchlist,Undo,"https://www.imdb.com/search/keyword?keywords=hollywood&sort=moviemeter,asc&mode=detail&page=15&ref_=kw_nxt#",https://www.imdb.com/title/tt0283678/?ref_=kw_li_i,,,,
https://m.media-amazon.com/images/G/01/imdb/images/nopicture/large/film-184890147._CB469860316_.png,733,An Intimate Dinner in Celebration of Warner Bros. Silver Jubilee,1930,"Short, History, Music","Mr. and Mrs. Warner Bros. Pictures and their precocious offspring, Little Miss Vitaphone, host a dinner in honor of Warner Bros. Silver Jubilee, attended by most of the major players and song writers under contract to WB at that time.",John G. Adolfi,Otis Skinner,Beryl Mercer,Betty Jane Graham,Loretta Young,11 min,5.1,115,Removed from Watchlist,Undo,"https://www.imdb.com/search/keyword?keywords=hollywood&sort=moviemeter,asc&mode=detail&page=15&ref_=kw_nxt#",https://www.imdb.com/title/tt1142865/?ref_=kw_li_i,,,,
https://m.media-amazon.com/images/G/01/imdb/images/nopicture/large/film-184890147._CB469860316_.png,734,Screen Snapshots: Hawaii in Hollywood,1948,Short,"Many Hollywood celebrities are on hand to brighten the occasion which is a Hawaiian-style party hosted by Don the Beachcomber, who was famous mostly for hosting parties and having movie ...                 »",Ralph Staub,Jud Allen,Don the Beachcomber,Lee Bowman,Georgia Carroll,10 min,,,Removed from Watchlist,Undo,"https://www.imdb.com/search/keyword?keywords=hollywood&sort=moviemeter,asc&mode=detail&page=15&ref_=kw_nxt#",https://www.imdb.com/title/tt0451467/?ref_=kw_li_i,,,,
https://m.media-amazon.com/images/G/01/imdb/images/nopicture/large/film-184890147._CB469860316_.png,735,ET on MTV,2000,"Music, News",,Maria Menounos,John Paul Pitoc,Kimberley Locke,Ryan Devlin,,30 min,3.2,12,Removed from Watchlist,Undo,"https://www.imdb.com/search/keyword?keywords=hollywood&sort=moviemeter,asc&mode=detail&page=15&ref_=kw_nxt#",https://www.imdb.com/title/tt0276084/?ref_=kw_li_i,,,,
https://m.media-amazon.com/images/G/01/imdb/images/nopicture/large/film-184890147._CB469860316_.png,736,Dracula: A Cinematic Scrapbook,1991,Documentary,"A history of the famous vampire of books and movies, using film clips, previews and other methods.",Ted Newsom,,,,,60 min,7.1,15,Removed from Watchlist,Undo,"https://www.imdb.com/search/keyword?keywords=hollywood&sort=moviemeter,asc&mode=detail&page=15&ref_=kw_nxt#",https://www.imdb.com/title/tt3828854/?ref_=kw_li_i,,,,
https://m.media-amazon.com/images/G/01/imdb/images/nopicture/large/film-184890147._CB469860316_.png,737,I Am an Alien,,"Biography, Comedy, Game-Show",,Ramzi Abed,Mark Borchardt,Dennis Woodruff,Sophia Jade,Ramzi Abed,,,,Removed from Watchlist,Undo,"https://www.imdb.com/search/keyword?keywords=hollywood&sort=moviemeter,asc&mode=detail&page=15&ref_=kw_nxt#",https://www.imdb.com/title/tt1385605/?ref_=kw_li_i,,,,
https://m.media-amazon.com/images/G/01/imdb/images/nopicture/large/film-184890147._CB469860316_.png,738,My Dinner with Andre Royo,2008,"Documentary, Short","A dinner conversation between Isabel Acosta, a struggling indie actress, and a more established actor, Andre Royo, challenges consensus definitions of success and squarely confronts the ...                 »",Isabel Acosta,Isabel Acosta,Andre Royo,,,30 min,,,Removed from Watchlist,Undo,"https://www.imdb.com/search/keyword?keywords=hollywood&sort=moviemeter,asc&mode=detail&page=15&ref_=kw_nxt#",https://www.imdb.com/title/tt1326868/?ref_=kw_li_i,,,,
https://m.media-amazon.com/images/G/01/imdb/images/nopicture/large/film-184890147._CB469860316_.png,739,The Story of Your Life,2013,"Drama, Romance, Thriller","In the back-alleys of Hollywood, burnt-out transplants hang on the edge of sanity and the brink of disaster. But two lost souls, Jack and Lady Jane, find a glimmer of hope, manifesting itself in a deep connection and a dangerous love.",Jesse Cilio,Alex Freeborn,Shevaun Kastl,Agatha Nowicki,Sean O'Neill,93 min,,,Removed from Watchlist,Undo,"https://www.imdb.com/search/keyword?keywords=hollywood&sort=moviemeter,asc&mode=detail&page=15&ref_=kw_nxt#",https://www.imdb.com/title/tt1158854/?ref_=kw_li_i,,,,
https://m.media-amazon.com/images/G/01/imdb/images/nopicture/large/film-184890147._CB469860316_.png,740,Endless Pursuit,1999,Romance,Erotic fiction writer Jeff Gentile makes his screen writing debut with this story about an obsessive writer who overcomes his Endless Pursuit for sexual gratification to discover an even ...                 »,Kevin Glover,Jerry Jordan,Thomas Lloyd,Joe Porter,Sal Roman,60 min,,,Removed from Watchlist,Undo,"https://www.imdb.com/search/keyword?keywords=hollywood&sort=moviemeter,asc&mode=detail&page=15&ref_=kw_nxt#",https://www.imdb.com/title/tt4470848/?ref_=kw_li_i,,,,
https://m.media-amazon.com/images/G/01/imdb/images/nopicture/large/film-184890147._CB469860316_.png,741,Hollywoodland,2014,Comedy,This hilarious web-series takes a look at people and situations that are unique to the world of Hollywood.,Joseph Baken,Gus Van Sant,Paul Parson,Willam Belli,,3 min,,,Removed from Watchlist,Undo,"https://www.imdb.com/search/keyword?keywords=hollywood&sort=moviemeter,asc&mode=detail&page=15&ref_=kw_nxt#",https://www.imdb.com/title/tt6824450/?ref_=kw_li_i,,,,
https://m.media-amazon.com/images/G/01/imdb/images/nopicture/large/film-184890147._CB469860316_.png,742,Hollywood Comedian,2018,"Documentary, Comedy",Exploring the gritty underbelly of the stand-up comedy scene in Los Angeles.,Chad Ridgely,Chad Ridgely,Maggi Mayfield,Eric Alegria,Mike Muratore,,,,Removed from Watchlist,Undo,"https://www.imdb.com/search/keyword?keywords=hollywood&sort=moviemeter,asc&mode=detail&page=15&ref_=kw_nxt#",https://www.imdb.com/title/tt3650182/?ref_=kw_li_i,,,,
https://m.media-amazon.com/images/G/01/imdb/images/nopicture/large/film-184890147._CB469860316_.png,743,I Gotta Be Better Than Keanu,2007,Comedy,"Common Paine moves to Hollywood and makes a movie, with his digital camera. He discovers that Hollywood is not all it seems.",Stephen J. Bridgewater,Alexandra Edwards,Kris Frost,Dario Gonzales,,80 min,,,Removed from Watchlist,Undo,"https://www.imdb.com/search/keyword?keywords=hollywood&sort=moviemeter,asc&mode=detail&page=15&ref_=kw_nxt#",https://www.imdb.com/title/tt0301411/?ref_=kw_li_i,,,,
https://m.media-amazon.com/images/G/01/imdb/images/nopicture/large/film-184890147._CB469860316_.png,744,Hollywood Wonderland,1947,"Short, Musical",Tour guides take visitors on a promotional guide of Warner Brothers' studios.,Jack Scholl,Robert Arthur,John Carroll,Cliff Edwards,Fritz Feld,16 min,5.5,77,Removed from Watchlist,Undo,"https://www.imdb.com/search/keyword?keywords=hollywood&sort=moviemeter,asc&mode=detail&page=15&ref_=kw_nxt#",https://www.imdb.com/title/tt1064930/?ref_=kw_li_i,,,,
https://m.media-amazon.com/images/G/01/imdb/images/nopicture/large/film-184890147._CB469860316_.png,745,Believe It or Not (Second Series) #12,1932,Short,"During 's absence on a world tour, 'Leo Donnelly' narrates scenes of oddities in the Philippines, Japan, Luxembourg and other places.",Leo Donnelly,James E. Marvin,Robert L. Ripley,,,8 min,5.1,18,Removed from Watchlist,Undo,"https://www.imdb.com/search/keyword?keywords=hollywood&sort=moviemeter,asc&mode=detail&page=15&ref_=kw_nxt#",https://www.imdb.com/title/tt1608245/?ref_=kw_li_i,,,,
https://m.media-amazon.com/images/G/01/imdb/images/nopicture/large/film-184890147._CB469860316_.png,746,The World According to David Liebe Hart,2010,"Documentary, Biography, Comedy","David Liebe Hart is a self-described actor, artist, puppeteer, singer, and songwriter who has been trying to make it big in Hollywood for over thirty years.",Kevin Schreck,David Liebe Hart,Adam Papagan,James Quall,Susan Diane Yurkew,57 min,9.1,14,Removed from Watchlist,Undo,"https://www.imdb.com/search/keyword?keywords=hollywood&sort=moviemeter,asc&mode=detail&page=15&ref_=kw_nxt#",https://www.imdb.com/title/tt1813602/?ref_=kw_li_i,,,,
https://m.media-amazon.com/images/G/01/imdb/images/nopicture/large/film-184890147._CB469860316_.png,747,Shooting the Hollywood Stars,2011,Documentary,"Photographer Rankin aims to recreate several iconic photographs of various Hollywood stars, while also discovering the stories behind the camera.",Vivi Mellegard,Rankin,Selma Blair,Clara Bow,Charles Chaplin,60 min,6.9,18,Removed from Watchlist,Undo,"https://www.imdb.com/search/keyword?keywords=hollywood&sort=moviemeter,asc&mode=detail&page=15&ref_=kw_nxt#",https://www.imdb.com/title/tt2422400/?ref_=kw_li_i,,,,
https://m.media-amazon.com/images/G/01/imdb/images/nopicture/large/film-184890147._CB469860316_.png,748,Epic Denied: Depriving the Forty Days of Musa Dagh,2019,Documentary,"A documentary about the trials and tribulations of Hollywood's multiple attempts to produce an epic movie based on 's bestseller, ""The Forty Days of Musa Dagh"". Undertaken by ...                 »",Edwin Avaness,Serj Minassians,,,,,,,Removed from Watchlist,Undo,"https://www.imdb.com/search/keyword?keywords=hollywood&sort=moviemeter,asc&mode=detail&page=15&ref_=kw_nxt#",https://www.imdb.com/title/tt3060210/?ref_=kw_li_i,,,,
https://m.media-amazon.com/images/G/01/imdb/images/nopicture/large/film-184890147._CB469860316_.png,749,Auditions,2013,Comedy,,Jeremy Clark,Elie Haddad,Nicholas Marrinson,Tadas Stapona,,,,,Removed from Watchlist,Undo,"https://www.imdb.com/search/keyword?keywords=hollywood&sort=moviemeter,asc&mode=detail&page=15&ref_=kw_nxt#",https://www.imdb.com/title/tt4009852/?ref_=kw_li_i,,,,
https://m.media-amazon.com/images/G/01/imdb/images/nopicture/large/film-184890147._CB469860316_.png,750,20th Century Fox Promotional Film,1936,"Documentary, Short","Jimmy Fiddler takes viewers on a tour of the newly formed Fox Studios, showing all departments, writers, producers, technicians, and actors at work.",Astrid Allwyn,Warner Baxter,Irving Berlin,Lou Breslow,,15 min,,,Removed from Watchlist,Undo,"https://www.imdb.com/search/keyword?keywords=hollywood&sort=moviemeter,asc&mode=detail&page=16&ref_=kw_nxt#",https://www.imdb.com/title/tt3468888/?ref_=kw_li_i,,,,
https://m.media-amazon.com/images/G/01/imdb/images/nopicture/large/film-184890147._CB469860316_.png,751,The Prince of Old Havana,,Mystery,A powerful politician runs 1910 Havana from his bordello.,Migdia Skarsgård Chinea,Elvis Sahakian,,,,,,,Removed from Watchlist,Undo,"https://www.imdb.com/search/keyword?keywords=hollywood&sort=moviemeter,asc&mode=detail&page=16&ref_=kw_nxt#",https://www.imdb.com/title/tt5673620/?ref_=kw_li_i,,,,
https://m.media-amazon.com/images/G/01/imdb/images/nopicture/large/film-184890147._CB469860316_.png,752,Valentino's Ghost: Why We Hate Arabs,2015,Documentary,"VALENTINO'S GHOST: WHY WE HATE ARABS (2015) exposes how U.S. foreign policy in the Middle East is the driving force behind the mainstream media's portrayals of that region and its people, resulting in injustice, bigotry, hatred and wars.",Michael Singh,,,,,100 min,8.6,7,Removed from Watchlist,Undo,"https://www.imdb.com/search/keyword?keywords=hollywood&sort=moviemeter,asc&mode=detail&page=16&ref_=kw_nxt#",https://www.imdb.com/title/tt0449806/?ref_=kw_li_i,,,,
https://m.media-amazon.com/images/G/01/imdb/images/nopicture/large/film-184890147._CB469860316_.png,753,The Age of Ballyhoo,1973,Documentary,"A documentary about the film industry, narrated by 'Gloria Swanson', in the period between World War I and World War II. Included are clips from a variety of films of that period.",David Shepard,Gloria Swanson,Clara Bow,Calvin Coolidge,Grace Coolidge,45 min,6.8,16,Removed from Watchlist,Undo,"https://www.imdb.com/search/keyword?keywords=hollywood&sort=moviemeter,asc&mode=detail&page=16&ref_=kw_nxt#",https://www.imdb.com/title/tt1220558/?ref_=kw_li_i,,,,
https://m.media-amazon.com/images/G/01/imdb/images/nopicture/large/film-184890147._CB469860316_.png,754,The Hard Edge of Hollywood,2008,Drama,"Hollywood has a Dark Side. The Hard Edge of Hollywood peers into the dark, emotional underworld of Hollywood film production and how it effects the lives of the actors and actresses who ...                 »",Scott Shaw,Scott Shaw,Kevin Thompson,Hae Won Shin,Marciya K. Lau,83 min,,,Removed from Watchlist,Undo,"https://www.imdb.com/search/keyword?keywords=hollywood&sort=moviemeter,asc&mode=detail&page=16&ref_=kw_nxt#",https://www.imdb.com/title/tt0187540/?ref_=kw_li_i,,,,
https://m.media-amazon.com/images/G/01/imdb/images/nopicture/large/film-184890147._CB469860316_.png,755,Screen Snapshots,1932,"Documentary, Short",,Ralph Staub,Joan Bennett,Buster Keaton,Douglas Fairbanks,Jean Harlow,,5.9,8,Removed from Watchlist,Undo,"https://www.imdb.com/search/keyword?keywords=hollywood&sort=moviemeter,asc&mode=detail&page=16&ref_=kw_nxt#",https://www.imdb.com/title/tt1189087/?ref_=kw_li_i,,,,
